,ID,0,1,2,3,4,5,C,X,LAST_STATUS,LAST_MONTH,COUNT_MONTHS,total_delay,C_RATING,CLIENT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,EMPLOYED
31458,5114569,0,0,0,0,0,0,6,0,C,0,6.0,0,AA,GOOD,M,Y,Y,2.0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10634.0,-102.0,1.0,0.0,0.0,0.0,IT staff,4.0,29.0,Y
31460,5114574,0,0,0,0,0,0,24,8,C,0,24.0,0,AA,GOOD,F,N,Y,2.0,157500.0,Working,Higher education,Single / not married,House / apartment,-18518.0,-1989.0,1.0,0.0,0.0,0.0,,3.0,50.0,Y
31461,5114575,0,0,0,0,0,0,34,1,C,-15,34.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-22011.0,-4273.0,1.0,0.0,0.0,0.0,Core staff,2.0,60.0,Y
31462,5114587,0,0,0,0,0,0,34,1,C,-23,34.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-22011.0,-4273.0,1.0,0.0,0.0,0.0,Core staff,2.0,60.0,Y
31471,5114599,0,0,0,0,0,0,18,13,C,0,18.0,0,AA,GOOD,F,N,Y,1.0,180000.0,Commercial associate,Higher education,Separated,House / apartment,-17289.0,-5550.0,1.0,0.0,0.0,1.0,Managers,2.0,47.0,Y
31482,5114613,0,0,0,0,0,0,2,0,C,0,2.0,0,AA,GOOD,F,N,Y,0.0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-19603.0,365243.0,1.0,0.0,1.0,1.0,,1.0,53.0,N
31483,5114614,0,0,0,0,0,0,3,0,C,0,3.0,0,AA,GOOD,F,N,Y,0.0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-19603.0,365243.0,1.0,0.0,1.0,1.0,,1.0,53.0,N
31484,5114615,0,0,0,0,0,0,1,0,C,0,1.0,0,AA,GOOD,F,N,Y,0.0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-19603.0,365243.0,1.0,0.0,1.0,1.0,,1.0,53.0,N
31485,5114616,0,0,0,0,0,0,3,0,C,-2,3.0,0,AA,GOOD,F,N,Y,0.0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-19603.0,365243.0,1.0,0.0,1.0,1.0,,1.0,53.0,N
31488,5114620,0,0,0,0,0,0,3,0,C,0,3.0,0,AA,GOOD,F,N,Y,0.0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-19603.0,365243.0,1.0,0.0,1.0,1.0,,1.0,53.0,N
31489,5114621,0,0,0,0,0,0,3,0,C,-1,3.0,0,AA,GOOD,F,N,Y,0.0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-19603.0,365243.0,1.0,0.0,1.0,1.0,,1.0,53.0,N
31511,5114648,0,0,0,0,0,0,15,22,C,0,15.0,0,AA,GOOD,M,N,N,0.0,247500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-18993.0,-1747.0,1.0,0.0,0.0,1.0,Security staff,2.0,52.0,Y
31596,5115513,0,0,0,0,0,0,18,1,C,0,18.0,0,AA,GOOD,F,N,N,1.0,81000.0,Working,Secondary / secondary special,Married,With parents,-12812.0,-3389.0,1.0,1.0,1.0,0.0,Core staff,3.0,35.0,Y
31652,5115592,0,0,0,0,0,0,9,19,C,0,9.0,0,AA,GOOD,F,Y,Y,0.0,463500.0,Working,Higher education,Married,House / apartment,-20848.0,-4090.0,1.0,1.0,1.0,0.0,Managers,2.0,57.0,Y
31659,5115604,3,0,0,0,0,2,0,0,5,-14,5.0,3,DD,BAD,F,N,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14523.0,-3420.0,1.0,0.0,0.0,0.0,Core staff,2.0,39.0,Y
31661,5115606,3,0,0,0,0,2,0,0,5,-16,5.0,3,DD,BAD,F,N,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14523.0,-3420.0,1.0,0.0,0.0,0.0,Core staff,2.0,39.0,Y
31663,5115608,3,0,0,0,0,2,0,0,5,-16,5.0,3,DD,BAD,F,N,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14523.0,-3420.0,1.0,0.0,0.0,0.0,Core staff,2.0,39.0,Y
31665,5115610,3,0,0,0,0,2,0,0,5,0,5.0,3,DD,BAD,F,N,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14523.0,-3420.0,1.0,0.0,0.0,0.0,Core staff,2.0,39.0,Y
31666,5115611,3,0,0,0,0,2,0,0,5,0,5.0,3,DD,BAD,F,N,Y,0.0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14523.0,-3420.0,1.0,0.0,0.0,0.0,Core staff,2.0,39.0,Y
31772,5115776,0,0,0,0,0,0,29,6,C,0,29.0,0,AA,GOOD,M,N,Y,0.0,270000.0,Working,Secondary / secondary special,Married,With parents,-14754.0,-2871.0,1.0,1.0,0.0,0.0,Laborers,2.0,40.0,Y
31963,5116035,2,1,1,1,1,11,0,16,5,0,17.0,6,EE,BAD,M,Y,Y,0.0,126000.0,Working,Higher education,Single / not married,House / apartment,-14522.0,-863.0,1.0,1.0,0.0,0.0,Managers,1.0,39.0,Y
31964,5116036,2,1,1,1,1,12,0,16,5,0,18.0,6,EE,BAD,M,Y,Y,0.0,126000.0,Working,Higher education,Single / not married,House / apartment,-14522.0,-863.0,1.0,1.0,0.0,0.0,Managers,1.0,39.0,Y
32014,5116101,0,0,0,0,0,0,4,1,C,0,4.0,0,AA,GOOD,M,N,Y,0.0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23674.0,-2087.0,1.0,0.0,0.0,0.0,Security staff,2.0,64.0,Y
32021,5116108,0,0,0,0,0,0,7,1,C,0,7.0,0,AA,GOOD,M,N,Y,0.0,270000.0,Pensioner,Higher education,Married,House / apartment,-15237.0,365243.0,1.0,0.0,0.0,0.0,,2.0,41.0,N
32022,5116109,0,0,0,0,0,0,16,1,C,0,16.0,0,AA,GOOD,M,N,Y,0.0,270000.0,Pensioner,Higher education,Married,House / apartment,-15237.0,365243.0,1.0,0.0,0.0,0.0,,2.0,41.0,N
32066,5116181,0,0,0,0,0,0,4,0,C,0,4.0,0,AA,GOOD,F,Y,Y,0.0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23390.0,365243.0,1.0,0.0,0.0,0.0,,2.0,64.0,N
32119,5116247,0,0,0,0,0,0,8,46,C,0,8.0,0,AA,GOOD,F,N,Y,0.0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-22334.0,-14810.0,1.0,0.0,0.0,0.0,Medicine staff,2.0,61.0,Y
32126,5116254,0,0,0,0,0,0,26,9,C,0,26.0,0,AA,GOOD,M,Y,Y,2.0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-13949.0,-3030.0,1.0,0.0,0.0,0.0,Laborers,4.0,38.0,Y
32127,5116258,28,3,1,1,1,2,0,0,0,0,36.0,34,DD,BAD,F,N,Y,4.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17468.0,-7413.0,1.0,0.0,0.0,0.0,Core staff,6.0,47.0,Y
32139,5116283,0,0,0,0,0,0,26,10,C,0,26.0,0,AA,GOOD,F,N,N,0.0,112500.0,Commercial associate,Lower secondary,Married,Municipal apartment,-19020.0,-231.0,1.0,0.0,0.0,0.0,Sales staff,2.0,52.0,Y
32154,5116301,12,1,1,1,1,15,0,0,5,0,31.0,16,DD,BAD,F,N,Y,0.0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22655.0,365243.0,1.0,0.0,0.0,0.0,,2.0,62.0,N
32155,5116302,12,1,1,1,1,3,0,0,5,0,19.0,16,DD,BAD,F,N,Y,0.0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22655.0,365243.0,1.0,0.0,0.0,0.0,,2.0,62.0,N
32157,5116304,12,1,1,1,1,42,0,0,5,0,58.0,16,EE,BAD,F,N,Y,0.0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22655.0,365243.0,1.0,0.0,0.0,0.0,,2.0,62.0,N
32158,5116305,12,1,1,1,1,40,0,0,5,0,56.0,16,EE,BAD,F,N,Y,0.0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22655.0,365243.0,1.0,0.0,0.0,0.0,,2.0,62.0,N
32258,5116455,15,1,1,1,1,1,0,1,5,0,20.0,19,DD,BAD,F,Y,Y,0.0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18090.0,-9194.0,1.0,0.0,0.0,0.0,Medicine staff,2.0,49.0,Y
32317,5116544,0,0,0,0,0,0,28,7,C,-12,28.0,0,AA,GOOD,F,N,N,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18524.0,-1707.0,1.0,0.0,0.0,0.0,,2.0,50.0,Y
32345,5116582,0,0,0,0,0,0,43,11,C,0,43.0,0,AA,GOOD,F,N,N,0.0,85500.0,Working,Secondary / secondary special,Married,House / apartment,-16519.0,-1312.0,1.0,1.0,0.0,0.0,,2.0,45.0,Y
32407,5116665,0,0,0,0,0,0,13,28,C,-1,13.0,0,AA,GOOD,F,N,Y,1.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15116.0,-2284.0,1.0,0.0,0.0,0.0,Laborers,3.0,41.0,Y
32408,5116666,0,0,0,0,0,0,2,28,C,0,2.0,0,AA,GOOD,F,N,Y,1.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15116.0,-2284.0,1.0,0.0,0.0,0.0,Laborers,3.0,41.0,Y
32463,5116745,1,0,1,1,1,5,12,17,C,0,21.0,4,DD,BAD,M,N,Y,1.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15627.0,-2315.0,1.0,0.0,0.0,0.0,,3.0,42.0,Y
32464,5116746,1,0,1,1,1,5,12,17,C,0,21.0,4,DD,BAD,M,N,Y,1.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15627.0,-2315.0,1.0,0.0,0.0,0.0,,3.0,42.0,Y
32483,5116775,0,0,0,0,0,0,17,1,C,0,17.0,0,AA,GOOD,M,Y,Y,0.0,211500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13427.0,-5237.0,1.0,1.0,0.0,0.0,,2.0,36.0,Y
32567,5116884,0,0,0,0,0,0,23,1,C,0,23.0,0,AA,GOOD,M,Y,Y,1.0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-11790.0,-1222.0,1.0,0.0,0.0,0.0,Laborers,3.0,32.0,Y
32584,5116906,6,1,3,1,1,3,0,0,0,0,15.0,12,DD,BAD,M,Y,Y,0.0,211500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15047.0,-7553.0,1.0,0.0,0.0,0.0,Core staff,2.0,41.0,Y
32594,5116917,0,0,0,0,0,0,28,12,C,0,28.0,0,AA,GOOD,F,N,Y,0.0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18449.0,-9683.0,1.0,0.0,0.0,0.0,,1.0,50.0,Y
32595,5116918,0,0,0,0,0,0,15,12,C,0,15.0,0,AA,GOOD,F,N,Y,0.0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18449.0,-9683.0,1.0,0.0,0.0,0.0,,1.0,50.0,Y
32596,5116920,0,0,0,0,0,0,40,12,C,0,40.0,0,AA,GOOD,F,N,Y,0.0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18449.0,-9683.0,1.0,0.0,0.0,0.0,,1.0,50.0,Y
32621,5116955,0,0,0,0,0,0,47,9,C,0,47.0,0,AA,GOOD,F,N,Y,1.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17243.0,-2378.0,1.0,1.0,0.0,0.0,Laborers,3.0,47.0,Y
32622,5116956,0,0,0,0,0,0,38,11,C,0,38.0,0,AA,GOOD,F,N,Y,1.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17243.0,-2378.0,1.0,1.0,0.0,0.0,Laborers,3.0,47.0,Y
32623,5116957,0,0,0,0,0,0,7,9,C,0,7.0,0,AA,GOOD,F,N,Y,1.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17243.0,-2378.0,1.0,1.0,0.0,0.0,Laborers,3.0,47.0,Y
32667,5117025,0,0,0,0,0,0,4,6,C,0,4.0,0,AA,GOOD,F,Y,Y,0.0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21731.0,365243.0,1.0,0.0,0.0,0.0,,2.0,59.0,N
32676,5117041,0,0,0,0,0,0,41,12,C,0,41.0,0,AA,GOOD,M,N,N,0.0,54000.0,Pensioner,Lower secondary,Married,House / apartment,-23030.0,365243.0,1.0,0.0,0.0,0.0,,2.0,63.0,N
32689,5117064,0,0,0,0,0,0,33,17,C,0,33.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Commercial associate,Higher education,Married,House / apartment,-12051.0,-2836.0,1.0,0.0,0.0,0.0,Core staff,2.0,33.0,Y
32702,5117077,0,0,0,0,0,0,6,3,C,-36,6.0,0,AA,GOOD,F,N,N,0.0,180000.0,Working,Higher education,Married,House / apartment,-9948.0,-704.0,1.0,0.0,0.0,0.0,Accountants,2.0,27.0,Y
32728,5117122,8,15,4,0,2,5,20,5,C,0,54.0,29,DD,BAD,F,N,Y,0.0,76500.0,Pensioner,Lower secondary,Separated,House / apartment,-21427.0,365243.0,1.0,0.0,0.0,0.0,,1.0,58.0,N
32761,5117163,0,0,0,0,0,0,23,9,C,0,23.0,0,AA,GOOD,F,N,N,1.0,135000.0,State servant,Secondary / secondary special,Separated,House / apartment,-16150.0,-5148.0,1.0,0.0,0.0,0.0,Medicine staff,2.0,44.0,Y
32867,5117313,5,1,1,1,1,44,0,0,5,0,53.0,9,EE,BAD,F,N,Y,1.0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13022.0,-3931.0,1.0,1.0,1.0,0.0,Laborers,3.0,35.0,Y
32873,5117321,0,0,0,0,0,0,1,6,C,0,1.0,0,AA,GOOD,M,Y,Y,1.0,315000.0,Commercial associate,Higher education,Married,House / apartment,-17370.0,-492.0,1.0,0.0,0.0,0.0,High skill tech staff,3.0,47.0,Y
32920,5117394,0,0,0,0,0,0,27,18,C,0,27.0,0,AA,GOOD,F,N,N,0.0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615.0,-339.0,1.0,0.0,0.0,0.0,Accountants,1.0,48.0,Y
32986,5117490,0,0,0,0,0,0,2,0,C,0,2.0,0,AA,GOOD,M,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16459.0,-704.0,1.0,1.0,0.0,0.0,Low-skill Laborers,2.0,45.0,Y
32988,5117492,0,0,0,0,0,0,3,1,C,0,3.0,0,AA,GOOD,M,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16459.0,-704.0,1.0,1.0,0.0,0.0,Low-skill Laborers,2.0,45.0,Y
32994,5117498,0,0,0,0,0,0,3,0,C,0,3.0,0,AA,GOOD,M,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16459.0,-704.0,1.0,1.0,0.0,0.0,Low-skill Laborers,2.0,45.0,Y
32996,5117500,0,0,0,0,0,0,6,0,C,-44,6.0,0,AA,GOOD,M,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16459.0,-704.0,1.0,1.0,0.0,0.0,Low-skill Laborers,2.0,45.0,Y
32998,5117502,0,0,0,0,0,0,4,1,C,-4,4.0,0,AA,GOOD,M,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16459.0,-704.0,1.0,1.0,0.0,0.0,Low-skill Laborers,2.0,45.0,Y
33092,5117631,0,0,0,0,0,0,10,41,C,0,10.0,0,AA,GOOD,F,N,N,0.0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24166.0,365243.0,1.0,0.0,0.0,0.0,,1.0,66.0,N
33117,5117676,0,0,0,0,0,0,6,23,C,0,6.0,0,AA,GOOD,M,N,N,0.0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23587.0,365243.0,1.0,0.0,0.0,0.0,,2.0,64.0,N
33195,5117775,0,0,0,0,0,0,7,0,C,-9,7.0,0,AA,GOOD,F,Y,N,0.0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-14407.0,-1345.0,1.0,0.0,0.0,0.0,HR staff,1.0,39.0,Y
33262,5117883,0,0,0,0,0,0,29,32,C,0,29.0,0,AA,GOOD,M,Y,N,0.0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-18484.0,-461.0,1.0,0.0,1.0,0.0,Drivers,2.0,50.0,Y
33328,5117971,0,0,0,0,0,0,44,2,C,0,44.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-13570.0,-3626.0,1.0,0.0,0.0,0.0,Accountants,2.0,37.0,Y
33338,5117984,0,0,0,0,0,0,19,2,C,0,19.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-13570.0,-3626.0,1.0,0.0,0.0,0.0,Accountants,2.0,37.0,Y
33346,5117994,0,0,0,0,0,0,27,13,C,0,27.0,0,AA,GOOD,M,Y,N,2.0,360000.0,Commercial associate,Higher education,Married,House / apartment,-11985.0,-339.0,1.0,0.0,1.0,0.0,Sales staff,4.0,32.0,Y
33416,5118088,0,0,0,0,0,0,31,17,C,0,31.0,0,AA,GOOD,F,Y,N,0.0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-15494.0,-3292.0,1.0,0.0,0.0,0.0,Accountants,2.0,42.0,Y
33417,5118090,0,0,0,0,0,0,17,17,C,0,17.0,0,AA,GOOD,F,Y,N,0.0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-15494.0,-3292.0,1.0,0.0,0.0,0.0,Accountants,2.0,42.0,Y
33418,5118091,0,0,0,0,0,0,31,17,C,0,31.0,0,AA,GOOD,F,Y,N,0.0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-15494.0,-3292.0,1.0,0.0,0.0,0.0,Accountants,2.0,42.0,Y
33419,5118092,0,0,0,0,0,0,31,17,C,0,31.0,0,AA,GOOD,F,Y,N,0.0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-15494.0,-3292.0,1.0,0.0,0.0,0.0,Accountants,2.0,42.0,Y
33420,5118093,0,0,0,0,0,0,5,17,C,0,5.0,0,AA,GOOD,F,Y,N,0.0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-15494.0,-3292.0,1.0,0.0,0.0,0.0,Accountants,2.0,42.0,Y
33423,5118098,0,0,0,0,0,0,2,17,C,0,2.0,0,AA,GOOD,F,N,N,0.0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23029.0,365243.0,1.0,0.0,0.0,0.0,,1.0,63.0,N
33461,5118153,0,0,0,0,0,0,34,6,C,0,34.0,0,AA,GOOD,F,N,N,1.0,202500.0,Working,Higher education,Married,House / apartment,-16391.0,-2014.0,1.0,1.0,0.0,0.0,,3.0,44.0,Y
33491,5118192,0,0,0,0,0,0,13,48,C,0,13.0,0,AA,GOOD,F,N,N,0.0,171000.0,Working,Secondary / secondary special,Separated,Office apartment,-16241.0,-8862.0,1.0,1.0,0.0,0.0,Drivers,1.0,44.0,Y
33493,5118195,0,0,0,0,0,0,4,48,C,0,4.0,0,AA,GOOD,F,N,N,0.0,171000.0,Working,Secondary / secondary special,Separated,Office apartment,-16241.0,-8862.0,1.0,1.0,0.0,0.0,Drivers,1.0,44.0,Y
33514,5118223,0,0,0,0,0,0,16,5,C,0,16.0,0,AA,GOOD,M,Y,N,0.0,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,-20858.0,-3110.0,1.0,0.0,0.0,0.0,Laborers,2.0,57.0,Y
33516,5118226,0,0,0,0,0,0,16,5,C,0,16.0,0,AA,GOOD,M,Y,N,0.0,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,-20858.0,-3110.0,1.0,0.0,0.0,0.0,Laborers,2.0,57.0,Y
33517,5118227,0,0,0,0,0,0,12,5,C,0,12.0,0,AA,GOOD,M,Y,N,0.0,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,-20858.0,-3110.0,1.0,0.0,0.0,0.0,Laborers,2.0,57.0,Y
33548,5118275,3,2,1,1,1,3,46,0,C,0,57.0,8,DD,BAD,F,N,N,0.0,112500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21363.0,365243.0,1.0,0.0,0.0,0.0,,2.0,58.0,N
33550,5118278,3,2,1,1,1,3,14,0,C,0,25.0,8,DD,BAD,F,N,N,0.0,112500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21363.0,365243.0,1.0,0.0,0.0,0.0,,2.0,58.0,N
33551,5118279,3,2,1,1,1,3,29,0,C,0,40.0,8,DD,BAD,F,N,N,0.0,112500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21363.0,365243.0,1.0,0.0,0.0,0.0,,2.0,58.0,N
33552,5118280,3,2,1,1,1,3,38,0,C,0,49.0,8,DD,BAD,F,N,N,0.0,112500.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-21363.0,365243.0,1.0,0.0,0.0,0.0,,2.0,58.0,N
33554,5118283,3,2,1,1,1,3,29,0,C,0,40.0,8,DD,BAD,M,N,N,0.0,112500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21363.0,365243.0,1.0,0.0,0.0,0.0,,2.0,58.0,N
33601,5118360,0,0,0,0,0,0,20,6,C,0,20.0,0,AA,GOOD,F,N,N,0.0,135000.0,Working,Higher education,Married,House / apartment,-10675.0,-1284.0,1.0,1.0,0.0,0.0,Core staff,2.0,29.0,Y
33627,5118391,0,0,0,0,0,0,31,2,C,0,31.0,0,AA,GOOD,M,Y,N,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11440.0,-4663.0,1.0,0.0,0.0,0.0,High skill tech staff,2.0,31.0,Y
33628,5118392,0,0,0,0,0,0,22,2,C,0,22.0,0,AA,GOOD,M,Y,N,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11440.0,-4663.0,1.0,0.0,0.0,0.0,High skill tech staff,2.0,31.0,Y
33629,5118393,0,0,0,0,0,0,33,2,C,0,33.0,0,AA,GOOD,M,Y,N,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11440.0,-4663.0,1.0,0.0,0.0,0.0,High skill tech staff,2.0,31.0,Y
33630,5118394,0,0,0,0,0,0,17,2,C,0,17.0,0,AA,GOOD,M,Y,N,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11440.0,-4663.0,1.0,0.0,0.0,0.0,High skill tech staff,2.0,31.0,Y
33631,5118395,0,0,0,0,0,0,23,2,C,0,23.0,0,AA,GOOD,M,Y,N,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11440.0,-4663.0,1.0,0.0,0.0,0.0,High skill tech staff,2.0,31.0,Y
33632,5118396,0,0,0,0,0,0,6,2,C,0,6.0,0,AA,GOOD,M,Y,N,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11440.0,-4663.0,1.0,0.0,0.0,0.0,High skill tech staff,2.0,31.0,Y
33653,5118423,0,0,0,0,0,0,2,24,C,0,2.0,0,AA,GOOD,F,N,N,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18447.0,-4632.0,1.0,1.0,1.0,0.0,Cooking staff,2.0,50.0,Y
33654,5118424,0,0,0,0,0,0,21,24,C,0,21.0,0,AA,GOOD,F,N,N,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18447.0,-4632.0,1.0,1.0,1.0,0.0,Cooking staff,2.0,50.0,Y
33731,5118541,10,1,1,1,1,1,34,0,C,0,49.0,14,DD,BAD,F,N,Y,0.0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-18132.0,-1039.0,1.0,0.0,1.0,0.0,Laborers,2.0,49.0,Y
33813,5118645,0,0,0,0,0,0,24,21,C,0,24.0,0,AA,GOOD,M,Y,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16250.0,-2440.0,1.0,0.0,0.0,0.0,,2.0,44.0,Y
33817,5118649,0,0,0,0,0,0,26,6,C,0,26.0,0,AA,GOOD,F,N,Y,2.0,270000.0,State servant,Higher education,Single / not married,House / apartment,-10425.0,-2745.0,1.0,0.0,0.0,0.0,Core staff,3.0,28.0,Y
35494,5125122,0,0,0,0,0,0,5,0,C,0,5.0,0,AA,GOOD,F,N,Y,0.0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21720.0,365243.0,1.0,0.0,0.0,1.0,,1.0,59.0,N
35624,5125289,13,0,1,1,1,2,23,0,C,0,41.0,16,DD,BAD,F,N,N,1.0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-13939.0,-134.0,1.0,0.0,0.0,0.0,Laborers,2.0,38.0,Y
35632,5125299,9,3,2,1,2,3,4,30,C,-2,24.0,17,DD,BAD,F,N,Y,0.0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20846.0,365243.0,1.0,0.0,0.0,0.0,,2.0,57.0,N
35678,5125351,0,0,0,0,0,0,7,40,C,-10,7.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13005.0,-683.0,1.0,0.0,0.0,0.0,High skill tech staff,1.0,35.0,Y
35680,5125353,0,0,0,0,0,0,7,40,C,-1,7.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13005.0,-683.0,1.0,0.0,0.0,0.0,High skill tech staff,1.0,35.0,Y
35767,5125483,0,0,0,0,0,0,42,3,C,0,42.0,0,AA,GOOD,F,N,Y,0.0,58500.0,Pensioner,Higher education,Married,House / apartment,-20657.0,365243.0,1.0,0.0,0.0,0.0,,2.0,56.0,N
35775,5125491,0,0,0,0,0,0,18,1,C,0,18.0,0,AA,GOOD,M,Y,N,1.0,135000.0,Working,Higher education,Married,House / apartment,-12782.0,-1078.0,1.0,0.0,0.0,0.0,Laborers,3.0,35.0,Y
35776,5125495,0,0,0,0,0,0,17,0,C,0,17.0,0,AA,GOOD,M,Y,Y,0.0,315000.0,Working,Incomplete higher,Married,House / apartment,-15975.0,-2417.0,1.0,0.0,1.0,0.0,Managers,2.0,43.0,Y
35820,5125553,0,0,0,0,0,0,49,0,C,0,49.0,0,AA,GOOD,F,N,N,0.0,94500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15672.0,-622.0,1.0,1.0,0.0,0.0,Laborers,1.0,42.0,Y
35842,5125580,0,0,0,0,0,0,4,0,C,0,4.0,0,AA,GOOD,M,Y,Y,0.0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17832.0,-134.0,1.0,1.0,1.0,0.0,Laborers,1.0,48.0,Y
35884,5125635,0,0,0,0,0,0,10,0,C,0,10.0,0,AA,GOOD,M,N,N,1.0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-15437.0,-7835.0,1.0,0.0,1.0,0.0,,3.0,42.0,Y
