,ID,0,1,2,3,4,5,C,X,LAST_STATUS,LAST_MONTH,COUNT_MONTHS,total_delay,C_RATING
43948,5145725,13,0,0,0,0,0,0,1,0,0,13.0,13,CC
43949,5145730,36,0,0,0,0,0,5,0,C,0,41.0,36,CC
43950,5145731,11,0,0,0,0,0,43,0,C,0,54.0,11,BB
43951,5145732,5,0,0,0,0,0,0,1,0,0,5.0,5,CC
43952,5145733,11,0,0,0,0,0,7,0,C,0,18.0,11,BB
43954,5145735,9,0,0,0,0,0,0,6,X,-35,9.0,9,CC
43955,5145736,10,0,0,0,0,0,5,0,C,0,15.0,10,BB
43956,5145737,16,0,0,0,0,0,0,2,0,0,16.0,16,CC
43957,5145738,10,0,0,0,0,0,19,0,C,0,29.0,10,BB
43958,5145739,9,0,0,0,0,0,3,0,C,-3,12.0,9,BB
43959,5145740,14,3,0,0,0,0,32,1,C,0,49.0,17,BB
43960,5145741,0,0,0,0,0,0,18,17,C,0,18.0,0,AA
43963,5145745,13,1,0,0,0,0,27,0,C,-19,41.0,14,BB
43964,5145746,17,4,0,0,0,0,10,13,C,0,31.0,21,BB
43965,5145747,2,0,0,0,0,0,29,0,C,-19,31.0,2,BB
43966,5145748,31,0,0,0,0,0,0,2,0,-28,31.0,31,CC
43967,5145749,4,0,0,0,0,0,34,13,C,0,38.0,4,BB
43969,5145753,12,0,0,0,0,0,29,0,C,0,41.0,12,BB
43970,5145754,9,0,0,0,0,0,40,1,C,-11,49.0,9,BB
43972,5145757,5,0,0,0,0,0,16,0,C,0,21.0,5,BB
43973,5145760,7,3,1,0,0,0,0,0,0,0,11.0,11,CC
43974,5145761,11,0,0,0,0,0,0,0,0,-9,11.0,11,CC
43975,5145762,22,0,0,0,0,0,0,1,0,0,22.0,22,CC
43976,5145763,7,0,0,0,0,0,20,3,C,0,27.0,7,BB
43978,5145765,2,0,0,0,0,0,41,0,C,-7,43.0,2,BB
43980,5145767,60,0,0,0,0,0,0,1,0,0,60.0,60,CC
43982,5145770,6,0,0,0,0,0,0,7,0,-30,6.0,6,CC
43987,5145777,4,0,0,0,0,0,0,4,X,-5,4.0,4,CC
43988,5145778,4,0,0,0,0,0,0,4,X,0,4.0,4,CC
43990,5145782,5,0,0,0,0,0,28,3,C,0,33.0,5,BB
43992,5145785,21,3,0,0,0,0,0,1,X,-23,24.0,24,CC
43993,5145786,6,0,0,0,0,0,9,0,C,-22,15.0,6,BB
43994,5145789,4,0,0,0,0,0,0,4,0,0,4.0,4,CC
43995,5145790,6,0,0,0,0,0,16,0,C,0,22.0,6,BB
43996,5145791,7,3,0,0,0,0,30,0,C,0,40.0,10,BB
43997,5145795,10,0,0,0,0,0,41,0,C,0,51.0,10,BB
43998,5145796,6,0,0,0,0,0,0,0,0,0,6.0,6,CC
43999,5145797,0,0,0,0,0,0,18,4,C,0,18.0,0,AA
44000,5145798,5,0,0,0,0,0,0,1,0,0,5.0,5,CC
44001,5145801,19,0,0,0,0,0,10,0,C,-8,29.0,19,BB
44002,5145803,4,1,0,0,0,0,0,0,0,0,5.0,5,CC
44003,5145804,11,0,0,0,0,0,5,0,C,0,16.0,11,BB
44004,5145805,6,0,0,0,0,0,1,0,C,0,7.0,6,CC
44005,5145806,14,1,0,0,0,0,41,0,C,0,56.0,15,BB
44006,5145807,13,2,0,0,0,0,39,1,C,0,54.0,15,BB
44007,5145808,27,0,0,0,0,0,0,1,X,-11,27.0,27,CC
44008,5145809,5,0,0,0,0,0,0,6,X,0,5.0,5,CC
44009,5145810,5,0,0,0,0,0,1,8,C,0,6.0,5,CC
44010,5145812,8,0,0,0,0,0,7,3,C,-2,15.0,8,BB
44011,5145816,0,0,0,0,0,0,2,0,C,0,2.0,0,AA
44012,5145817,11,0,0,0,0,1,0,28,X,0,12.0,11,DD
44013,5145819,5,0,0,0,0,0,34,1,C,0,39.0,5,BB
44014,5145820,10,0,0,0,0,0,18,0,C,0,28.0,10,BB
44016,5145822,9,2,0,0,0,0,10,0,C,-6,21.0,11,BB
44017,5145823,6,1,0,0,0,0,13,1,C,0,20.0,7,BB
44018,5145828,11,2,0,0,0,0,26,0,C,0,39.0,13,BB
44019,5145829,6,0,0,0,0,0,0,6,X,-37,6.0,6,CC
44022,5145832,11,2,0,0,0,0,18,0,C,0,31.0,13,BB
44023,5145833,7,0,0,0,0,0,0,0,0,0,7.0,7,CC
44024,5145834,11,2,0,0,0,0,31,0,C,-5,44.0,13,BB
44026,5145836,7,0,0,0,0,0,0,6,X,-3,7.0,7,CC
44027,5145837,10,0,0,0,0,0,32,0,C,0,42.0,10,BB
44028,5145841,26,0,0,0,0,0,0,3,0,0,26.0,26,CC
44029,5145842,6,0,0,0,0,0,17,3,C,-3,23.0,6,BB
44030,5145843,10,0,0,0,0,0,0,5,X,-18,10.0,10,CC
44031,5145844,19,1,0,0,0,0,0,5,0,0,20.0,20,CC
44032,5145845,4,0,0,0,0,0,24,1,C,0,28.0,4,BB
44033,5145846,11,0,1,0,0,0,3,0,C,0,15.0,12,CC
44034,5145847,2,0,0,0,0,0,1,3,C,0,3.0,2,BB
44035,5145848,4,0,0,0,0,0,19,6,C,0,23.0,4,BB
44037,5145851,24,0,0,0,0,0,0,0,0,0,24.0,24,CC
44038,5145852,12,4,0,0,0,0,11,0,C,0,27.0,16,BB
44039,5145853,12,3,0,0,0,0,0,0,1,0,15.0,15,CC
44040,5145856,1,0,0,0,0,0,33,0,C,-1,34.0,1,BB
44042,5145858,1,0,0,0,0,0,33,0,C,-1,34.0,1,BB
44043,5145859,10,0,0,0,0,0,20,0,C,0,30.0,10,BB
44044,5145860,5,1,0,0,0,0,20,0,C,-4,26.0,6,BB
44045,5145861,1,0,0,0,0,0,19,0,C,0,20.0,1,BB
44046,5145862,10,0,0,0,0,0,8,0,C,0,18.0,10,BB
44047,5145863,1,0,0,0,0,0,24,0,C,0,25.0,1,BB
44048,5145866,10,0,0,0,0,0,23,0,C,0,33.0,10,BB
44050,5145869,8,0,0,0,0,0,41,0,C,0,49.0,8,BB
44051,5145871,8,0,0,0,0,0,40,0,C,0,48.0,8,BB
44052,5145872,8,0,0,0,0,0,28,0,C,0,36.0,8,BB
44053,5145873,4,0,0,0,0,0,31,0,C,-14,35.0,4,BB
44054,5145876,9,0,0,0,0,0,31,0,C,0,40.0,9,BB
44055,5145877,10,0,0,0,0,0,22,0,C,0,32.0,10,BB
44056,5145878,10,0,0,0,0,0,13,0,C,0,23.0,10,BB
44057,5145879,5,0,0,0,0,0,0,0,0,0,5.0,5,CC
44058,5145881,11,0,0,0,0,0,15,1,C,-1,26.0,11,BB
44059,5145882,0,0,0,0,0,0,25,2,C,0,25.0,0,AA
44061,5145884,5,0,0,0,0,0,0,7,X,0,5.0,5,CC
44063,5145886,3,0,0,0,0,0,0,0,0,-15,3.0,3,CC
44064,5145887,3,0,0,0,0,0,0,1,0,0,3.0,3,CC
44065,5145888,8,0,0,0,0,0,22,0,C,0,30.0,8,BB
44066,5145889,5,0,0,0,0,0,24,1,C,0,29.0,5,BB
44068,5145891,17,0,0,0,0,0,2,0,C,-13,19.0,17,CC
44069,5145895,17,0,0,0,0,0,2,0,C,-17,19.0,17,CC
44070,5145896,7,0,0,0,0,0,0,5,0,0,7.0,7,CC
44071,5145897,12,0,0,0,0,0,0,0,0,0,12.0,12,CC
44072,5145898,17,0,0,0,0,0,2,0,C,-6,19.0,17,CC
44073,5145899,9,0,0,0,0,0,0,0,0,0,9.0,9,CC
44075,5145903,9,0,0,0,0,0,11,3,C,-35,20.0,9,BB
44077,5145905,10,0,0,0,0,0,32,0,C,0,42.0,10,BB
44079,5145907,22,0,0,0,0,0,0,0,0,0,22.0,22,CC
44081,5145911,7,0,0,0,0,0,23,0,C,-9,30.0,7,BB
44083,5145914,33,0,0,0,0,0,0,0,0,0,33.0,33,CC
44084,5145915,3,0,0,0,0,0,30,0,C,0,33.0,3,BB
44085,5145919,23,9,2,1,0,0,0,0,2,0,35.0,35,CC
44086,5145920,4,0,0,0,0,0,22,0,C,0,26.0,4,BB
44087,5145921,12,0,0,0,0,0,34,0,C,0,46.0,12,BB
44088,5145922,11,0,0,0,0,0,27,1,C,-20,38.0,11,BB
44089,5145923,12,0,0,0,0,0,27,0,C,0,39.0,12,BB
44090,5145924,5,0,0,0,0,0,20,2,C,-22,25.0,5,BB
44091,5145927,3,0,0,0,0,0,21,1,C,-34,24.0,3,BB
44092,5145929,3,0,0,0,0,0,21,1,C,-21,24.0,3,BB
44094,5145934,1,0,0,0,0,0,0,7,X,-27,1.0,1,CC
44095,5145938,19,0,0,0,0,0,0,1,X,-13,19.0,19,CC
44096,5145939,18,1,0,0,0,0,0,1,X,-22,19.0,19,CC
44097,5145940,19,0,0,0,0,0,0,1,X,-21,19.0,19,CC
44098,5145941,19,0,0,0,0,0,0,1,X,-12,19.0,19,CC
44099,5145942,19,0,0,0,0,0,0,1,X,-17,19.0,19,CC
44101,5145944,12,0,0,0,0,0,0,2,0,0,12.0,12,CC
44102,5145945,19,0,0,0,0,0,0,0,0,0,19.0,19,CC
44103,5145946,9,0,0,0,0,0,0,4,0,0,9.0,9,CC
44104,5145947,3,0,0,0,0,0,33,0,C,-6,36.0,3,BB
44105,5145948,5,0,0,0,0,0,36,0,C,0,41.0,5,BB
44106,5145949,9,0,0,0,0,0,0,5,X,-26,9.0,9,CC
44107,5145950,12,0,0,0,0,0,2,0,C,-21,14.0,12,CC
44110,5145954,18,0,0,0,0,0,36,0,C,0,54.0,18,BB
44111,5145957,9,0,0,0,0,0,2,1,C,0,11.0,9,CC
44113,5145960,12,0,0,0,0,0,0,1,X,-9,12.0,12,CC
44115,5145962,6,0,0,0,0,0,17,0,C,-21,23.0,6,BB
44116,5145963,6,0,0,0,0,0,39,0,C,-3,45.0,6,BB
44117,5145964,6,0,0,0,0,0,19,0,C,0,25.0,6,BB
44118,5145965,6,0,0,0,0,0,16,0,C,0,22.0,6,BB
44119,5145966,6,0,0,0,0,0,8,0,C,0,14.0,6,BB
44120,5145967,2,0,0,0,0,0,0,0,0,0,2.0,2,CC
44121,5145968,6,0,0,0,0,0,0,13,X,0,6.0,6,CC
44122,5145969,8,0,0,0,0,0,31,17,C,0,39.0,8,BB
44123,5145970,5,0,0,0,0,0,0,5,0,0,5.0,5,CC
44125,5145974,10,0,0,0,0,0,5,5,C,-19,15.0,10,BB
44127,5145978,12,0,0,0,0,0,0,8,X,-21,12.0,12,CC
44128,5145979,10,0,0,0,0,0,20,1,C,-18,30.0,10,BB
44130,5145981,10,0,0,0,0,0,20,1,C,-9,30.0,10,BB
44131,5145982,10,0,0,0,0,0,1,1,C,0,11.0,10,CC
44132,5145983,12,0,0,0,0,0,0,0,0,0,12.0,12,CC
44133,5145987,11,0,0,0,0,0,9,0,C,0,20.0,11,BB
44134,5145989,12,0,0,0,0,0,0,9,X,-29,12.0,12,CC
44135,5145990,4,0,0,0,0,0,17,1,C,0,21.0,4,BB
44136,5145991,2,0,0,0,0,0,0,1,0,0,2.0,2,CC
44137,5145992,4,0,0,0,0,0,19,1,C,0,23.0,4,BB
44138,5145993,0,0,0,0,0,0,4,2,C,-29,4.0,0,AA
44139,5145994,0,0,0,0,0,0,4,2,C,-35,4.0,0,AA
44140,5145995,0,0,0,0,0,0,4,2,C,-21,4.0,0,AA
44141,5145996,0,0,0,0,0,0,2,2,C,0,2.0,0,AA
44142,5145997,0,0,0,0,0,0,2,2,C,0,2.0,0,AA
44143,5145998,0,0,0,0,0,0,4,1,C,0,4.0,0,AA
44144,5145999,0,0,0,0,0,0,2,1,C,0,2.0,0,AA
44145,5146000,0,0,0,0,0,0,1,1,C,0,1.0,0,AA
44146,5146001,1,0,0,0,0,0,0,0,0,0,1.0,1,CC
44147,5146002,11,0,0,0,0,0,10,1,C,-35,21.0,11,BB
44149,5146005,9,1,1,1,1,5,36,0,C,0,54.0,13,DD
44151,5146007,6,0,0,0,0,0,0,1,X,-43,6.0,6,CC
44152,5146008,6,0,0,0,0,0,0,0,0,0,6.0,6,CC
44153,5146011,12,0,0,0,0,0,0,8,0,0,12.0,12,CC
44154,5146012,1,0,0,0,0,0,14,0,C,0,15.0,1,BB
44155,5146013,12,1,0,0,0,0,8,0,C,-22,21.0,13,BB
44156,5146014,12,1,0,0,0,0,8,0,C,-16,21.0,13,BB
44157,5146015,12,0,0,0,0,0,17,0,C,0,29.0,12,BB
44158,5146016,12,1,0,0,0,0,7,0,C,0,20.0,13,BB
44159,5146017,3,0,0,0,0,0,0,0,0,0,3.0,3,CC
44160,5146020,1,0,0,0,0,0,42,2,C,0,43.0,1,BB
44161,5146024,19,0,0,0,0,0,0,29,X,-12,19.0,19,CC
44162,5146025,3,0,0,0,0,0,0,8,X,-43,3.0,3,CC
44163,5146027,1,0,0,0,0,0,0,47,X,0,1.0,1,CC
44164,5146028,3,0,0,0,0,0,0,5,0,0,3.0,3,CC
44165,5146029,3,0,0,0,0,0,0,6,X,-29,3.0,3,CC
44166,5146030,1,0,0,0,0,0,0,8,X,0,1.0,1,CC
44167,5146031,1,0,0,0,0,0,0,9,X,0,1.0,1,CC
44168,5146032,12,0,0,0,0,0,2,0,C,0,14.0,12,CC
44169,5146033,12,0,0,0,0,0,5,0,C,0,17.0,12,BB
44170,5146034,6,0,0,0,0,0,0,0,0,0,6.0,6,CC
44171,5146039,27,0,0,0,0,0,0,0,0,0,27.0,27,CC
44172,5146040,30,0,0,0,0,0,0,3,X,0,30.0,30,CC
44173,5146041,1,0,0,0,0,0,0,9,X,-26,1.0,1,CC
44174,5146042,40,0,0,0,0,0,0,3,0,0,40.0,40,CC
44175,5146043,38,0,0,0,0,0,0,3,0,0,38.0,38,CC
44176,5146044,49,0,0,0,0,0,0,5,X,0,49.0,49,CC
44177,5146045,14,0,0,0,0,0,0,0,0,0,14.0,14,CC
44178,5146046,1,0,0,0,0,0,0,0,0,0,1.0,1,CC
44179,5146047,9,0,0,0,0,0,0,0,0,0,9.0,9,CC
44180,5146048,4,0,0,0,0,0,0,0,0,0,4.0,4,CC
44183,5146053,10,0,0,0,0,0,0,18,0,0,10.0,10,CC
44186,5146056,1,0,0,0,0,0,0,7,X,-43,1.0,1,CC
44187,5146057,39,0,0,0,0,0,0,2,X,-20,39.0,39,CC
44188,5146058,3,0,0,0,0,0,41,0,C,-7,44.0,3,BB
44189,5146059,39,0,0,0,0,0,0,2,X,-2,39.0,39,CC
44190,5146060,8,0,0,0,0,0,0,0,0,0,8.0,8,CC
44191,5146061,39,0,0,0,0,0,0,2,X,-2,39.0,39,CC
44192,5146062,8,0,0,0,0,0,32,0,C,0,40.0,8,BB
44193,5146063,2,0,0,0,0,0,0,0,0,0,2.0,2,CC
44194,5146064,5,0,0,0,0,0,0,1,0,0,5.0,5,CC
44195,5146065,6,0,0,0,0,0,0,0,0,0,6.0,6,CC
44196,5146067,13,0,0,0,0,0,3,11,C,0,16.0,13,CC
44197,5146068,22,1,0,0,0,0,0,1,0,0,23.0,23,CC
44198,5146069,13,0,0,0,0,0,0,8,X,0,13.0,13,CC
44199,5146070,12,0,0,0,0,0,7,0,C,0,19.0,12,BB
44200,5146073,2,0,0,0,0,0,0,0,0,0,2.0,2,CC
44201,5146077,2,0,0,0,0,0,0,0,0,0,2.0,2,CC
44202,5146078,14,5,4,0,0,0,26,0,C,0,49.0,23,BB
44203,5146079,17,3,2,1,1,1,25,0,C,-6,50.0,24,DD
44205,5146082,15,3,0,0,0,0,0,0,1,0,18.0,18,CC
44206,5146083,3,0,0,0,0,0,0,0,0,0,3.0,3,CC
44208,5146085,1,0,0,0,0,0,0,0,0,0,1.0,1,CC
44209,5146086,11,0,0,0,0,0,8,0,C,0,19.0,11,BB
44210,5146087,14,0,0,0,0,0,0,2,0,0,14.0,14,CC
44211,5146093,3,0,0,0,0,0,41,0,C,-9,44.0,3,BB
44212,5146094,3,0,0,0,0,0,41,0,C,-9,44.0,3,BB
44213,5146095,3,0,0,0,0,0,37,0,C,0,40.0,3,BB
44214,5146096,3,0,0,0,0,0,24,0,C,0,27.0,3,BB
44216,5146098,2,0,0,0,0,0,17,1,C,0,19.0,2,BB
44218,5146100,3,0,0,0,0,0,14,0,C,0,17.0,3,BB
44219,5146101,3,0,0,0,0,0,8,0,C,0,11.0,3,BB
44220,5146102,3,0,0,0,0,0,40,0,C,0,43.0,3,BB
44222,5146105,2,0,0,0,0,0,13,1,C,0,15.0,2,BB
44223,5146106,4,0,0,0,0,0,0,2,X,-45,4.0,4,CC
44224,5146108,4,0,0,0,0,0,0,2,X,-12,4.0,4,CC
44225,5146109,4,0,0,0,0,0,0,2,X,-34,4.0,4,CC
44226,5146110,4,0,0,0,0,0,0,1,0,0,4.0,4,CC
44228,5146112,21,0,0,0,0,0,12,2,C,0,33.0,21,BB
44229,5146114,8,0,0,0,0,0,23,5,C,-12,31.0,8,BB
44230,5146115,1,0,0,0,0,0,0,0,0,0,1.0,1,CC
44231,5146116,0,0,0,0,0,0,16,22,C,0,16.0,0,AA
44232,5146119,1,0,0,0,0,0,0,0,0,0,1.0,1,CC
44233,5146120,5,0,0,0,0,0,7,0,C,-4,12.0,5,BB
44234,5146121,1,0,0,0,0,0,0,1,X,-11,1.0,1,CC
44235,5146123,1,0,0,0,0,0,0,1,X,-9,1.0,1,CC
44236,5146125,2,0,0,0,0,0,1,0,C,0,3.0,2,BB
44237,5146126,1,0,0,0,0,0,0,0,0,0,1.0,1,CC
44238,5146127,0,0,0,0,0,0,21,10,C,0,21.0,0,AA
44244,5146142,11,1,0,0,0,0,0,1,X,-13,12.0,12,CC
44245,5146143,9,0,0,0,0,0,13,0,C,-38,22.0,9,BB
44246,5146144,11,1,0,0,0,0,0,1,X,-31,12.0,12,CC
44247,5146145,4,1,0,0,0,0,1,0,C,0,6.0,5,CC
44250,5146155,14,0,0,0,0,0,0,1,0,0,14.0,14,CC
44251,5146157,8,0,0,0,0,0,0,0,0,0,8.0,8,CC
44252,5146158,11,2,0,0,0,0,0,2,X,-4,13.0,13,CC
44253,5146160,11,2,0,0,0,0,0,2,X,-46,13.0,13,CC
44254,5146165,19,3,0,0,0,0,30,0,C,0,52.0,22,BB
44256,5146167,10,7,1,1,1,0,0,1,X,-22,20.0,20,CC
44259,5146172,12,0,0,0,0,0,0,1,0,0,12.0,12,CC
44261,5146174,5,0,0,0,0,0,17,0,C,0,22.0,5,BB
44265,5146180,11,0,0,0,0,0,0,10,X,-38,11.0,11,CC
44268,5146187,2,0,0,0,0,0,0,3,X,0,2.0,2,CC
44269,5146189,6,0,0,0,0,0,44,0,C,0,50.0,6,BB
44270,5146190,6,0,0,0,0,0,4,0,C,0,10.0,6,BB
44271,5146191,10,0,0,0,0,0,0,1,X,-39,10.0,10,CC
44272,5146192,14,0,0,0,0,0,0,0,0,-8,14.0,14,CC
44273,5146193,9,3,0,0,0,0,13,1,C,0,25.0,12,BB
44274,5146194,7,0,0,0,0,0,0,1,X,-3,7.0,7,CC
44275,5146195,14,0,0,0,0,0,0,0,0,-5,14.0,14,CC
44276,5146197,14,0,0,0,0,0,0,0,0,-12,14.0,14,CC
44277,5146198,9,0,0,0,0,0,5,0,C,0,14.0,9,BB
44278,5146199,17,0,0,0,0,0,5,0,C,-15,22.0,17,BB
44280,5146201,17,0,0,0,0,0,5,0,C,-15,22.0,17,BB
44281,5146202,17,0,0,0,0,0,5,0,C,-4,22.0,17,BB
44282,5146203,17,0,0,0,0,0,3,0,C,0,20.0,17,CC
44283,5146204,17,0,0,0,0,0,5,0,C,-5,22.0,17,BB
44285,5146206,14,0,0,0,0,0,0,0,0,0,14.0,14,CC
44286,5146233,9,0,0,0,0,0,0,0,0,-1,9.0,9,CC
44287,5146234,3,0,0,0,0,0,0,5,X,-20,3.0,3,CC
44288,5146235,3,0,0,0,0,0,0,5,X,-19,3.0,3,CC
44289,5146236,6,2,0,0,0,0,0,0,1,0,8.0,8,CC
44290,5146237,3,0,0,0,0,0,0,5,X,-5,3.0,3,CC
44291,5146238,1,0,0,0,0,0,0,1,0,0,1.0,1,CC
44292,5146239,3,0,0,0,0,0,0,5,X,-10,3.0,3,CC
44295,5146245,15,0,0,0,0,0,0,1,X,-17,15.0,15,CC
44296,5146246,8,0,0,0,0,0,44,0,C,0,52.0,8,BB
44297,5146247,7,0,0,0,0,0,50,1,C,0,57.0,7,BB
44298,5146248,6,0,0,0,0,0,0,1,0,0,6.0,6,CC
44299,5146249,22,0,0,0,0,0,0,12,0,0,22.0,22,CC
44300,5146250,7,0,0,0,0,0,26,1,C,0,33.0,7,BB
44301,5146252,7,0,0,0,0,0,44,1,C,0,51.0,7,BB
44302,5146253,7,0,0,0,0,0,36,1,C,0,43.0,7,BB
44303,5146254,5,0,0,0,0,0,10,0,C,0,15.0,5,BB
44304,5146257,10,0,0,0,0,0,40,0,C,0,50.0,10,BB
44305,5146260,4,0,0,0,0,0,32,0,C,0,36.0,4,BB
44306,5146261,38,0,0,0,0,0,0,0,0,0,38.0,38,CC
44307,5146263,4,0,0,0,0,0,27,5,C,0,31.0,4,BB
44308,5146264,4,0,0,0,0,0,35,0,C,-8,39.0,4,BB
44309,5146265,6,0,0,0,0,0,36,0,C,0,42.0,6,BB
44310,5146266,4,0,0,0,0,0,34,0,C,0,38.0,4,BB
44312,5146268,12,0,0,0,0,0,16,1,C,-24,28.0,12,BB
44313,5146269,12,0,0,0,0,0,16,1,C,-19,28.0,12,BB
44314,5146270,12,0,0,0,0,0,16,1,C,-18,28.0,12,BB
44315,5146271,12,0,0,0,0,0,16,1,C,-22,28.0,12,BB
44316,5146272,10,0,0,0,0,0,31,0,C,0,41.0,10,BB
44317,5146273,12,0,0,0,0,0,15,1,C,0,27.0,12,BB
44319,5146280,22,0,0,0,0,0,29,0,C,0,51.0,22,BB
44320,5146283,15,0,0,0,0,0,25,1,C,0,40.0,15,BB
44322,5146285,6,0,0,0,0,0,0,0,0,0,6.0,6,CC
44323,5146290,9,0,0,0,0,0,35,0,C,-7,44.0,9,BB
44324,5146291,0,0,0,0,0,0,1,14,C,0,1.0,0,AA
44325,5146292,11,0,0,0,0,0,0,0,0,0,11.0,11,CC
44326,5146293,10,0,0,0,0,0,35,0,C,-8,45.0,10,BB
44327,5146294,10,0,0,0,0,0,34,0,C,0,44.0,10,BB
44328,5146295,43,0,0,0,0,0,0,1,X,-9,43.0,43,CC
44329,5146296,2,0,0,0,0,0,0,1,X,-40,2.0,2,CC
44330,5146297,43,0,0,0,0,0,0,1,X,-9,43.0,43,CC
44331,5146298,2,0,0,0,0,0,0,1,X,-47,2.0,2,CC
44332,5146299,2,0,0,0,0,0,0,1,X,-7,2.0,2,CC
44333,5146300,2,0,0,0,0,0,0,0,0,0,2.0,2,CC
44334,5146301,23,2,0,0,0,0,33,0,C,0,58.0,25,BB
44335,5146302,1,1,0,0,0,0,0,0,1,0,2.0,2,CC
44336,5146307,3,0,0,0,0,0,0,1,0,0,3.0,3,CC
44337,5146308,10,0,0,0,0,0,8,0,C,0,18.0,10,BB
44338,5146309,8,0,0,0,0,0,10,0,C,0,18.0,8,BB
44339,5146310,5,0,0,0,0,0,5,1,C,0,10.0,5,BB
44340,5146312,3,0,0,0,0,0,14,0,C,0,17.0,3,BB
44341,5146313,2,0,0,0,0,0,23,1,C,0,25.0,2,BB
44342,5146317,5,0,0,0,0,0,16,0,C,-9,21.0,5,BB
44343,5146318,12,0,0,0,0,0,9,0,C,-9,21.0,12,BB
44344,5146319,12,0,0,0,0,0,9,0,C,0,21.0,12,BB
44345,5146322,12,0,0,0,0,0,9,0,C,-23,21.0,12,BB
44346,5146323,8,0,0,0,0,0,0,0,0,0,8.0,8,CC
44347,5146324,8,0,0,0,0,0,1,0,C,0,9.0,8,CC
44348,5146325,8,0,0,0,0,0,3,0,C,0,11.0,8,BB
44349,5146326,8,0,0,0,0,0,9,0,C,-10,17.0,8,BB
44350,5146327,8,0,0,0,0,0,3,0,C,0,11.0,8,BB
44351,5146328,3,0,0,0,0,0,0,1,X,-15,3.0,3,CC
44352,5146329,3,0,0,0,0,0,0,1,X,-13,3.0,3,CC
44353,5146330,3,0,0,0,0,0,0,1,X,-51,3.0,3,CC
44354,5146331,24,0,0,0,0,0,0,2,X,-2,24.0,24,CC
44355,5146334,0,0,0,0,0,0,15,8,C,0,15.0,0,AA
44356,5146335,9,0,0,0,0,0,1,1,C,0,10.0,9,CC
44357,5146336,9,0,0,0,0,0,14,1,C,-12,23.0,9,BB
44358,5146337,8,0,0,0,0,0,15,0,C,0,23.0,8,BB
44359,5146338,9,0,0,0,0,0,4,1,C,0,13.0,9,BB
44360,5146339,8,0,0,0,0,0,3,0,C,0,11.0,8,BB
44361,5146340,1,0,0,0,0,0,0,1,0,0,1.0,1,CC
44362,5146341,1,0,0,0,0,0,0,1,0,0,1.0,1,CC
44363,5146342,1,0,0,0,0,0,0,1,X,-1,1.0,1,CC
44364,5146343,3,0,0,0,0,0,0,1,0,0,3.0,3,CC
44365,5146344,3,0,0,0,0,0,0,2,X,0,3.0,3,CC
44367,5146346,3,0,0,0,0,0,0,3,X,0,3.0,3,CC
44368,5146347,3,0,0,0,0,0,0,3,X,-12,3.0,3,CC
44369,5146348,4,2,0,0,0,0,5,0,C,-34,11.0,6,BB
44370,5146349,2,0,0,0,0,0,0,1,X,-41,2.0,2,CC
44371,5146350,2,0,0,0,0,0,0,0,0,0,2.0,2,CC
44372,5146353,10,0,0,0,0,0,13,0,C,0,23.0,10,BB
44373,5146354,7,6,0,0,0,0,0,2,X,-13,13.0,13,CC
44374,5146374,4,8,0,0,0,0,10,0,C,0,22.0,12,BB
44375,5146375,21,0,0,0,0,0,0,0,0,0,21.0,21,CC
44376,5146376,7,0,0,0,0,0,9,0,C,0,16.0,7,BB
44377,5146379,16,0,0,0,0,0,0,2,0,0,16.0,16,CC
44378,5146380,18,1,0,0,0,0,0,0,0,0,19.0,19,CC
44379,5146385,7,0,0,0,0,0,52,2,C,0,59.0,7,BB
44380,5146389,23,0,0,0,0,0,2,2,C,0,25.0,23,CC
44381,5146390,24,1,0,0,0,0,3,0,C,-7,28.0,25,CC
44382,5146391,23,0,0,0,0,0,3,2,C,-11,26.0,23,CC
44383,5146393,9,0,0,0,0,0,0,2,0,0,9.0,9,CC
44384,5146394,5,0,0,0,0,0,0,0,0,0,5.0,5,CC
44385,5146395,12,0,0,0,0,0,0,1,0,0,12.0,12,CC
44386,5146396,7,0,0,0,0,0,11,0,C,0,18.0,7,BB
44387,5146397,17,0,0,0,0,0,0,1,0,0,17.0,17,CC
44388,5146399,36,0,0,0,0,0,0,1,0,0,36.0,36,CC
44389,5146400,7,0,0,0,0,0,19,0,C,0,26.0,7,BB
44390,5146401,9,0,0,0,0,0,0,1,0,0,9.0,9,CC
44391,5146402,21,0,0,0,0,0,0,1,0,0,21.0,21,CC
44392,5146403,9,0,0,0,0,0,12,1,C,-25,21.0,9,BB
44393,5146404,7,0,0,0,0,0,0,0,0,0,7.0,7,CC
44394,5146405,4,0,0,0,0,0,7,0,C,0,11.0,4,BB
44395,5146406,2,0,0,0,0,0,0,1,X,-19,2.0,2,CC
44396,5146407,5,0,0,0,0,0,0,12,X,-19,5.0,5,CC
44397,5146408,11,0,0,0,0,0,0,3,X,-19,11.0,11,CC
44398,5146409,12,0,0,0,0,0,20,0,C,0,32.0,12,BB
44399,5146410,13,0,0,0,0,0,0,3,X,-10,13.0,13,CC
44400,5146411,16,0,0,0,0,0,0,0,0,0,16.0,16,CC
44401,5146412,4,0,0,0,0,0,10,0,C,0,14.0,4,BB
44402,5146424,3,4,0,0,0,0,28,0,C,0,35.0,7,BB
44403,5146425,1,0,0,0,0,0,2,9,C,0,3.0,1,BB
44404,5146426,9,1,0,0,0,0,13,0,C,-15,23.0,10,BB
